1632;HD 120467                          ;PM*;320.3366792618849 +38.7819533069128;K6Va                   ;   14.0691
1633;HD 120690                          ;SB*;319.9539300574321 +36.4933604629140;G5Va                   ;   18.5603
1634;HD 120036B                         ;PM*;316.4934032616557 +28.9545927812732;K7V                    ;   14.569 
1635;* i Cen                            ;SB*;315.8526274150382 +28.4632748665629;F2V                    ;   19.2651
1636;LP 911-56                          ;PM*;316.4418908190307 +29.5923342915075;M6                     ;   13.6162
1637;StM 193                            ;*  ;016.0616383778747 +72.7849515264980;M7                     ;   18.473 
1638;MCC 150                            ;PM*;357.3783117150863 +68.6829749173307;M1V                    ;   20.359 
1639;Ross 837                           ;PM*;353.2776563683490 +68.6385938456113;M3.5Ve                 ;    9.3597
1640;HD 122742                          ;SB*;352.4577136555404 +66.4473232029127;G6V                    ;   15.1179
1641;HD 122303                          ;PM*;335.0555075029475 +55.8134322579837;M0V                    ;   10.4213
1642;PG 1350-090                        ;WD*;327.4281210077278 +50.6320295891749;DAP5.3                 ;   19.7091
1643;LP 739-2                           ;PM*;327.5742817277512 +47.5988974128706;M4.5V                  ;   17.3029
1644;LP 739-3                           ;PM*;326.9187825129341 +46.4593936980013;M4.0V                  ;   15.6227
1645;L 763-66                           ;PM*;322.2690483125737 +40.2682825635556;M1                     ;   16.5237
1646;L 763-63                           ;LM*;323.9711162653369 +40.2539158551144;M4.5V                  ;   10.8144
1647;L 691-74                           ;PM*;322.9594242226017 +35.5514675157631;sdM2                   ;   17.9838
1648;HD 121271                          ;LM*;319.28531570 +31.75339423          ;M0Vk                   ;   17.26  
1649;HD 121271A                         ;PM*;319.2853084755188 +31.7533857419832;~                      ;   16.822 
1650;HD 121271B                         ;PM*;319.2860170463600 +31.7535194488007;~                      ;   16.8916
1651;LP 912-33                          ;PM*;319.7213561414556 +31.3442763190618;M3                     ;   13.2435
1652;SSSPM J1358-3938                   ;PM*;316.6580938642586 +21.4566318453381;M3.5                   ;   11.5553
1653;HD 124642                          ;PM*;047.5053935358799 +71.6660180914398;K3.5V                  ;   17.224 
1654;BD-06 3950                         ;PM*;336.1321544567196 +50.5454308301587;M0V                    ;   18.319 
1655;Ross 845                           ;LM*;332.4116523814447 +46.1221367906875;M5Ve                   ;   31.3412
1656;2MASSI J1411213-211950             ;LM*;326.6940672235294 +37.8258219959757;M9V                    ;   45.606 
1657;CD-30 11219                        ;PM*;322.2559825341126 +28.5801235048306;M2V                    ;   15.92  
1658;G 165-58                           ;PM*;065.2354922736157 +69.8942491615468;M3.5V                  ;   13.613 
1659;BD+30 2512                         ;PM*;045.4336739814246 +69.9663279882171;K6V                    ;   14.5242
1660;BD+24 2733                         ;PM*;028.8134411668405 +68.4476900669358;M3V                    ;   16.3302
1661;BD+24 2733B                        ;PM*;028.8305648609049 +68.4367782135688;M3V                    ;   16.3397
1662;UPM J1425+2540                     ;PM*;034.3174478684228 +68.8992342823930;~                      ;   16.096 
1663;2MASSW J1421314+182740             ;LM*;014.9808581597678 +67.5480363650336;M8.9V                  ;   18.9171
1664;LP 440-17                          ;PM*;007.0421839932014 +65.0488818384547;~                      ;   18.1789
1665;G 65-39                            ;Pe*;348.3903578296270 +59.8850527323749;M5.69                  ;   13.8881
1666;HD 126053                          ;PM*;347.1642179600608 +56.0170288712536;G1.5V                  ;   17.461 
1667;G 124-27                           ;PM*;343.9652927369145 +54.4323959557467;M4                     ;   13.3731
1668;Wolf 534                           ;PM*;337.7556651704932 +49.5426269459807;M3                     ;   17.5304
1669;Ross 848                           ;PM*;336.2949769025403 +47.4246240608181;M4                     ;   13.8266
1670;HD 125276                          ;PM*;326.5293219972224 +33.0119837227457;F9VFe-1.5CH-0.7        ;   17.9888
1671;HD 125276B                         ;PM*;326.5282612836036 +33.0117911909405;~                      ;   17.937 
1672;2MASSI J1424187-351432             ;PM*;323.5498429920302 +23.8835602070228;M6.5                   ;   19.328 
1673;2MASS J14252798-3650229            ;BD*;323.1178145506394 +22.3189011929969;L4                     ;   11.8453
1674;LP 271-25                          ;LM*;054.9297364982973 +68.1752488281172;M9Ve                   ;   10.9693
1675;* sig Boo                          ;PM*;045.6262285979275 +67.2008462087579;F4VkF2mF1              ;   15.756 
1676;LP 440-38                          ;LM*;012.6569068793720 +64.1475065978857;M5V                    ;   15.777 
1677;LP 500-35                          ;PM*;007.4335222426236 +63.8918108605211;M7V                    ;   13.2297
1678;BD+16 2658                         ;PM*;010.9461155880533 +64.4614393726976;M2/3V                  ;   14.2197
1679;HD 128311                          ;BY*;002.7297790227019 +59.8373366516829;K3V                    ;   16.3188
1680;LP 560-35                          ;PM*;359.1537936207232 +59.5643945431911;M6V                    ;   12.7289
1681;G 65-54                            ;PM*;353.8774307238010 +58.2493273470062;M3.0V                  ;   18.9649
1682;G 65-53                            ;PM*;353.8493691674086 +58.2575785845691;M3.5V                  ;   18.9892
1683;HD 127339                          ;PM*;340.3470776891624 +46.8801466664285;K7V                    ;   15.7822
1684;LP 326-21                          ;LM*;046.3515318264575 +65.1189560781478;M8e                    ;   14.781 
1685;2MASS J14392836+1929149            ;BD*;021.5629596125273 +64.1086855485131;L1V                    ;   14.1733
1686;HD 130004                          ;PM*;012.1120229544617 +60.2959830353877;K0V                    ;   18.8109
1687;2MASS J14482563+1031590            ;BD*;007.4957532091704 +57.8654675583044;L5.5                   ;   14.361 
1688;HD 130307                          ;BY*;356.5319580376993 +53.0689336023795;K1V                    ;   19.318 
1689;G 124-72                           ;PM*;350.3329304997616 +48.6923218450501;M3                     ;   18.2444
1690;* mu. Vir                          ;PM*;346.5509601334 +47.5367757494      ;F2V                    ;   19.1639
1691;LP 740-44                          ;PM*;339.0913473216717 +40.5451331760624;M5.5Ve                 ;   17.699 
1692;LP 801-9                           ;WD*;338.2992715350034 +37.0775370215434;DC10                   ;   13.2988
1693;SSSPM J1444-2019                   ;BD*;335.8194844400925 +35.2378290612787;sdL0                   ;   17.1991
1694;Ross 1041                          ;PM*;058.4506001750092 +62.5445818051283;M3.5V                  ;   14.9272
1695;G 166-49                           ;PM*;048.8119652800874 +63.6292478249213;M4.0Ve                 ;   13.0475
1696;HD 130948                          ;BY*;032.7644928454407 +63.0621206690625;F9IV-V                 ;   18.198 
1697;Ross 52                            ;** ;032.4304760363023 +62.1793168505381;M3V                    ;   11.372 
1698;NAME HD 130948BC                   ;BD*;032.76436 +63.06137                ;L4+L4                  ;   17.9   
1699;V* DE Boo                          ;RS*;023.5506096638442 +60.9355359424228;K0.5V                  ;   11.6288
1700;* ksi Boo A                        ;PM*;023.0858498853874 +61.3562544340096;G7Ve                   ;    6.754 
1701;* ksi Boo B                        ;PM*;023.0876274072774 +61.3580594645246;K5Ve                   ;    6.749 
1702;LP 441-34                          ;PM*;021.8089092710854 +59.7913733389001;M7V                    ;   18.6624
1703;LP 441-33                          ;PM*;021.8024167281712 +59.7926908686646;M5V                    ;   18.7009
1704;BD+16 2708                         ;Er*;018.1542073090936 +59.4542834766700;M3V                    ;    9.9478
1705;BD+16 2708B                        ;SB*;018.1572049589885 +59.4542246564567;M8.5                   ;   10.6594
1706;G 136-27                           ;PM*;010.4331125021625 +57.3903353116392;M5V                    ;   19.4835
1707;HD 131977                          ;BY*;338.2422596502433 +32.6768463584130;K4V                    ;    5.8863
1708;GJ 570 D                           ;BD*;338.22642258 +32.74831445          ;T8                     ;    5.8   
1709;HD 131976                          ;SB*;338.23920288 +32.68326761          ;M1.5V                  ;    5.9   
1710;CD-25 10553B                       ;PM*;333.5391770069604 +29.6529739272818;M1.5V                  ;   20.7348
1711;HD 130992                          ;PM*;335.0937973751675 +30.9540528030961;K3.5V                  ;   16.7676
1712;CD-25 10553A                       ;SB*;333.5477048902753 +29.6524101797147;M1.5V                  ;   20.7223
1713;LP 914-54                          ;Er*;333.8888703082342 +27.0780609104545;M7.0Ve                 ;    7.0527
1714;L 480-69                           ;PM*;335.4326080432439 +14.3315237526249;M5e                    ;   10.0822
1715;HD 140901                          ;PM*;337.1629600583955 +12.9885238757583;G7IV                   ;   15.2465
1716;HD 140901B                         ;WD*;337.1635968777951 +12.9845144808925;DA4.8                  ;   15.2232
1717;HD 166348                          ;PM*;349.8905661599434 -11.7654864965703;M0V                    ;   13.2079
1718;CD-37 10765                        ;PM*;342.2729597866878 +08.9317785487771;M3V                    ;    8.5127
1719;CD-37 10765B                       ;PM*;342.2713711361454 +08.9318389475143;M5:                    ;    8.4976
1720;CD-38 10980                        ;WD*;341.5322246645208 +07.2507798617899;DA2                    ;   12.911 
1721;HD 147513                          ;PM*;341.6208711812534 +07.2126421140039;G5V                    ;   12.892 
1722;HD 150689                          ;PM*;344.4659563245047 +04.4803164465836;K3V                    ;   14.220 
1723;HD 150848                          ;** ;344.6992684654333 +04.4150677403342;M0V                    ;   14.874 
1724;HD 152705                          ;PM*;345.8626719195596 +02.4933873183887;K3/4V                  ;   15.683 
1725;HD 153026                          ;** ;345.79538930 +01.89968327          ;K4.5Vk:                ;   19.11  
1726;HD 153026A                         ;PM*;345.7953889882059 +01.8996857081027;K5                     ;   18.9026
1727;HD 153026B                         ;PM*;345.7963533769174 +01.9000954836943;M0                     ;   18.9196
1728;CD-38 11343B                       ;PM*;345.9080351609029 +02.5061174501206;M4Ve                   ;   15.742 
1729;CD-38 11343                        ;Er*;345.90817657 +02.50528279          ;M3Ve+M4Ve              ;   15.78  
1730;L 415-82                           ;PM*;349.8882857657038 -08.6315179397523;M3V                    ;   17.7007
1731;L 489-58                           ;PM*;357.6951457709791 -16.9366484196060;M3.5V                  ;   12.4356
1732;HD 191408                          ;PM*;005.2331780474853 -30.9246616451346;K2.5V                  ;    6.0122
1733;V* AT Mic B                        ;PM*;011.1393711969449 -36.3427740404722;M4.5Ve                 ;    9.8065
1734;V* AT Mic                          ;Er*;011.14051920 -36.34257856          ;M4.5Ve+M4.5Ve          ;   10.70  
1735;2MASSI J1546271-332511             ;BD*;339.96457282 +16.58406919          ;T5.7                   ;   11.4   
1736;CD-33 10873                        ;** ;342.109680418 +14.057113699        ;M3.5                   ;   11.5   
1737;L 489-43                           ;LM*;358.6688166708549 -16.3007930058773;M4.5                   ;   15.4462
1738;* gam CrA A                        ;PM*;000.1591450050990 -18.7363311541522;F8V                    ;   17.0371
1739;* gam CrA B                        ;PM*;000.1585841456562 -18.7361290738767;F8/G1                  ;   17.2836
1740;HD 177565                          ;PM*;359.4504310084407 -19.0786420725654;G6V                    ;   16.9532
1741;CD-38 13254                        ;*  ;358.5394944002262 -17.9184418404518;G0                     ;   19.6999
1742;HD 181321                          ;SB*;003.3336240120570 -20.9033480544026;G2V                    ;   19.8861
1743;HD 194640                          ;PM*;012.1792093460743 -33.0639233672888;G8V                    ;   19.3054
1744;HD 197481                          ;BY*;012.6546144900849 -36.8024952537245;M1VeBa1                ;    9.7140
1745;L 623-94                           ;PM*;339.2903698398458 +24.1998328295287;M3:                    ;   11.6996
1746;2MASSI J1534498-295227             ;BD*;340.30963762 +20.89424382          ;T4.5+T5                ;   13.6   
1747;1RXS J161700.0-313639              ;PM*;346.1236909446840 +13.5331633086525;~                      ;   18.3338
1748;1RXS J165446.6-350255              ;Ro*;348.8220737663797 +05.3479492287966;M4                     ;  139.870 
1749;HD 156384C                         ;PM*;351.8396363826765 +01.4145429783807;M1.5V                  ;    7.2429
1750;HD 165185                          ;PM*;356.0409740257510 -07.3300005321548;G1V                    ;   17.115 
1751;2MASS J18062369-3601237            ;PM*;356.0379248178909 -07.3316135677431;M0                     ;   17.093 
1752;L 489-3                            ;PM*;359.1426090931173 -11.0276783030794;~                      ;   13.935 
1753;CD-33 13497                        ;PM*;001.8360468545777 -12.9554650619367;M2                     ;   16.1136
1754;LP 925-27                          ;PM*;007.0689342488374 -23.4553406245941;M3.0                   ;   19.8106
1755;LP 925-37                          ;PM*;007.5816912461519 -24.5023248118410;M2                     ;   17.2931
1756;HD 188474                          ;PM*;009.6034955566924 -26.7707265614271;K3.5Vk:                ;   19.5476
1757;CD-32 15723                        ;Er*;009.8997469359168 -29.1649347866240;M4Ve                   ;   14.6808
1758;L 565-62                           ;PM*;009.8985958993497 -29.1765338475318;M2V(e)                 ;   14.6876
1759;CD-30 17706                        ;WD*;011.8078960138143 -29.4049910126517;DA3.1                  ;   16.2092
1760;LP 926-43                          ;PM*;010.5046784373000 -30.1397692066235;M4.5                   ;   27.2284
1761;LP 927-32                          ;LM*;014.5900141332925 -35.1613177579395;M6Ve                   ;   17.8905
1762;LP 859-1                           ;LM*;338.1276721429981 +29.7125225408212;M7.5Ve                 ;   19.5906
1763;SIPS J1540-2613                    ;PM*;343.8492935847135 +22.9110388757311;~                      ;   14.8646
1764;L 626-41                           ;PM*;348.0115697512495 +16.1025560941301;M3.5                   ;   18.9065
1765;L 555-14                           ;PM*;349.4670888587178 +11.1116114726235;M3                     ;   19.4099
1766;HD 152606                          ;PM*;351.2798468645586 +07.0644805328708;K8Vk                   ;   17.6872
1767;CD-32 13298                        ;PM*;357.3651515818235 -01.7612856895829;M2.5                   ;   14.138 
1768;HD 318327                          ;PM*;357.3619099001122 -01.7563539909522;M1.5                   ;   14.148 
1769;HD 192310                          ;PM*;015.6245403770670 -29.3974534086195;K2+V                   ;    8.8115
1770;CD-28 16676                        ;PM*;015.7536791156463 -32.2398947319640;M3                     ;   14.300 
1771;SCR J2033-2556                     ;Er*;018.2478210642759 -32.9998521406684;M4.5                   ;   43.662 
1772;* psi Cap                          ;PM*;020.0036804693720 -35.5006161389433;F5V                    ;   14.6334
1773;EM* StHA 182                       ;** ;020.638302669 -34.774111568        ;M4.1V+M3.7V            ;   13     
1774;LP 872-27                          ;Er*;022.3481208332207 -37.3951722948329;M4.5                   ;   19.0128
1775;LP 860-41                          ;PM*;345.9489615815658 +20.9696622973620;M6.0V                  ;   10.598 
1776;LP 862-184                         ;PM*;352.1662182177997 +13.4747089262368;M4                     ;   19.6749
1777;HD 154088                          ;PM*;355.2372606079878 +07.6735129330896;K0IV-V                 ;   18.273 
1778;LP 920-61 B                        ;PM*;357.1559723547388 +01.4215489902034;M2.5e                  ;   18.3101
1779;LP 920-61 A                        ;PM*;357.1569353063812 +01.4206958568076;M3.5e                  ;   18.289 
1780;LP 921-20                          ;PM*;358.7829682481741 -01.3031910510134;M4                     ;   27.0337
1781;LP 923-15                          ;PM*;006.2301410215815 -11.6519079322473;M4                     ;   18.7944
1782;HD 196761                          ;PM*;021.2637291075833 -33.7781179482365;G7.5IV-V               ;   14.6723
1783;2MASS J15072779-2000431            ;PM*;341.4707883106148 +32.4922766338447;M7.5                   ;   23.748 
1784;LP 861-22                          ;PM*;350.0185975531414 +20.4296508286964;M4.5                   ;   17.0947
1785;CD-24 12677                        ;PM*;352.3058492228193 +17.2672598789384;M2V                    ;   16.5551
1786;* 36 Oph A                         ;PM*;358.2793920287048 +06.8792931817542;K2V                    ;    5.9522
1787;V* V2215 Oph                       ;RS*;358.4383512894576 +06.7505926577371;K5V                    ;    5.9537
1788;* 36 Oph B                         ;PM*;358.2788940177672 +06.8780357040256;K1V                    ;    5.9477
1789;* 36 Oph                           ;** ;358.2788979988 +06.8780379683      ;K2V+K1V                ;    5.9603
1790;L 630-44                           ;PM*;000.9911016907112 +05.4794290708439;M4                     ;   19.7061
1791;LP 920-23                          ;PM*;000.8938497847687 +02.0107556365285;M1.5                   ;   16.760 
1792;IRAS 18090-2608                    ;Mi*;005.3692637544256 -03.7121643847289;~                      ;    3.5437
1793;CD-27 13268                        ;PM*;008.5071020335370 -11.6956676921580;K8Vk                   ;   17.649 
1794;LP 869-26                          ;** ;016.6567639921601 -21.7934856369937;M4.5                   ;   14.8394
1795;HD 188088                          ;BY*;017.1728919354718 -23.9127646486315;K3VaCN1                ;   14.1441
1796;LP 870-65                          ;PM*;018.3094348740882 -26.0238443876769;M4.5                   ;   18.2509
1797;HD 197092                          ;** ;024.2737362571116 -33.4029358546162;K0V                    ;   62.916 
1798;BD-21 4352                         ;PM*;354.8241355405183 +18.7440887139759;M0V                    ;   18.6085
1799;HD 158233                          ;PM*;002.3385402836819 +05.8494993413911;K5V                    ;   18.394 
1800;LP 864-14                          ;PM*;001.3873958477184 +05.0519941857821;M3.5                   ;   18.0535
1801;LP 867-15                          ;PM*;010.8643815203900 -08.5545749329424;M3.5                   ;   10.614 
1802;Ross 154                           ;Er*;011.3071924699349 -10.2845404820555;M3.5Ve                 ;    2.9759
1803;2MASS J19312434-2134226            ;PM*;017.4508234507644 -18.1353892879143;M2.4V                  ;   26.657 
1804;RX J1942.2-2045                    ;PM*;019.2647247153694 -20.1523272044851;M5.1V                  ;   15.849 
1805;LP 869-19                          ;SB*;018.9450920036325 -20.2242159363125;M3.5                   ;   18.663 
1806;BD-19 5899                         ;PM*;027.0020986431063 -32.7870273684182;M1.5                   ;   19.0713
1807;LP 816-10                          ;PM*;029.5503169078124 -33.7300373059114;M6                     ;   18.7682
1808;2MASSW J1507476-162738             ;BD*;344.1156750435470 +35.2845690807571;L5V                    ;    7.4102
1809;HD 139763                          ;PM*;349.9341646904299 +28.9958656348087;K6Vk                   ;   15.581 
1810;PM J16377-2013                     ;PM*;358.1745009599315 +17.6032522874696;M4                     ;   19.675 
1811;* ksi Oph                          ;PM*;003.5900419547386 +08.9119523755299;F2V                    ;   17.5187
1812;* ksi Oph B                        ;PM*;003.5912129003479 +08.9119725655887;K3?                    ;   17.4922
1813;* 58 Oph                           ;PM*;005.9346585210710 +04.2063500309589;F5V                    ;   17.1692
1814;HD 172051                          ;** ;012.7250979984012 -06.7964836281872;G6V                    ;   13.031 
1815;Ross 802                           ;PM*;352.3526890905073 +32.4244212513301;dM4.0                  ;   13.9927
1816;2MASS J15345704-1418486            ;LM*;351.7850399029284 +32.6362713642152;M8.6V                  ;   10.9383
1817;G 154-43                           ;PM*;010.6635517681227 +01.4948054397860;M5.0V                  ;   13.2268
1818;G 154-52                           ;PM*;011.6213614709152 -01.1070487336597;M2                     ;   14.6044
1819;HD 170657                          ;PM*;013.8370640826149 -04.2403016810536;K2V                    ;   13.157 
1820;LP 756-19                          ;SB*;033.7804919573982 -33.7725577305785;M4V                    ;   11.7846
1821;HD 132683                          ;PM*;346.5802192984259 +40.5322028167496;K8Vk                   ;   17.8355
1822;G 154-44                           ;Er*;013.7578974300216 +02.1470798513074;M4.0Ve                 ;    7.9712
1823;G 155-29                           ;** ;018.5918666282809 -03.8073159388589;M2.5                   ;   13.3704
1824;G 155-42                           ;PM*;019.5266020098328 -05.8515766583467;dM2.5                  ;   17.0651
1825;L 850-62                           ;PM*;022.0912670461144 -08.7224093590898;M4:                    ;   18.5743
1826;HD 188807                          ;PM*;028.8093663185855 -20.2143309230432;K7V                    ;   17.9135
1827;LP 754-5                           ;PM*;028.8207802474801 -20.2280448668919;M5V                    ;   17.8019
1828;LP 755-19                          ;LM*;033.3805983526566 -26.7402629333305;M1.5Ve                 ;   18.331 
1829;2MASSI J2037071-113756             ;PM*;034.1905155574005 -28.6731072378701;M8                     ;   21.4319
1830;LP 756-3                           ;PM*;035.1438452741536 -30.8813947933200;M4.0V                  ;   19.3679
1831;Wolf 896                           ;PM*;037.8172202752512 -32.5370729470296;dM2.5                  ;   16.1352
1832;2MASS J20500010-1154092            ;PM*;035.4301843836691 -31.6506212571083;M3.5                   ;   31.585 
1833;G 151-34                           ;PM*;350.0608038351228 +39.4562653528532;M4.5                   ;   15.2663
1834;HD 137763                          ;SB*;354.5746093295982 +37.3479981085879;G9V                    ;   19.461 
1835;G 152-50                           ;SB*;357.2168603822206 +32.8567552499238;M2.5V                  ;   15.996 
1836;2MASS J15551573-0956055            ;BD*;359.5917334611266 +32.0579372575280;L1.6V                  ;   13.5171
1837;BD-12 4523                         ;BY*;003.3517082158733 +23.6799292040627;M3V                    ;    4.3077
1838;2MASS J16452211-1319516            ;BD*;005.1423104004001 +20.3388200747516;L1.5                   ;   11.2743
1839;EGGR 176                           ;WD*;018.1413683215293 -00.0271099298359;DA7.8                  ;   19.0588
1840;BD-13 5069                         ;PM*;019.8278008246104 -03.7800386006727;dM1.0                  ;   16.9949
1841;HD 183870                          ;PM*;027.3076553380385 -14.0779270112714;K2V                    ;   17.679 
1842;EGGR 498                           ;WD*;031.2881070232862 -21.3693378144739;DA10                   ;   17.2965
1843;GD 175                             ;WD*;351.2347148780763 +42.6800137737495;DAH7.3                 ;   26.967 
1844;BD-07 4156                         ;PM*;001.9798323423874 +32.2732523352632;M1V                    ;   13.281 
1845;BD-07 4204                         ;** ;003.855271673 +30.674181319        ;~                      ;   15.8802
1846;* 18 Sco                           ;PM*;004.6952133255579 +29.1570090612223;G2Va                   ;   14.1369
1847;BD-09 4394                         ;PM*;005.2324719378715 +25.8209800338270;M1V:                   ;   20.9279
1848;Wolf 629                           ;PM*;011.0483167273849 +21.1608762756488;M3.5V                  ;    6.4987
1849;HD 152751                          ;SB*;011.0446210734 +21.1411393159      ;M3.5Ve                 ;    6.5   
1850;VB 8                               ;Er*;011.0082579251619 +21.0866551096272;M7Ve                   ;    6.4949
1851;Wolf 1473                          ;SB*;017.5657800625274 +10.1911220533259;M3.5                   ;   13.0657
1852;Wolf 1466                          ;PM*;022.3526929534187 -02.3095982524336;M1                     ;   17.7757
1853;WT 2180                            ;PM*;031.8091351201582 -16.4377352536811;M5.5V                  ;   19.5555
1854;LP 694-16                          ;PM*;033.8240484813883 -19.7994605084696;M4                     ;   19.2967
1855;HD 197553                          ;** ;039.5066168 -28.4818426            ;G6V                    ;   16     
1856;BD-04 3873                         ;PM*;357.4572467602982 +41.6176970582537;K4V                    ;   19.153 
1857;2MASS J15394189-0520428            ;BD*;000.7393804631987 +37.9781585462159;L4.2V                  ;   16.8732
1858;LP 684-17                          ;PM*;004.6216415346877 +32.6495025858115;M4.5                   ;   17.5437
1859;LP 684-33                          ;PM*;005.5786487380473 +31.1925051835089;M5.5                   ;   16.728 
1860;BD-05 4394                         ;PM*;014.1433780531545 +20.8351139900741;M0                     ;   19.782 
1861;2MASS J17072343-0558249            ;** ;014.86880067 +19.92175903          ;M9+L3                  ;   15.1   
1862;HD 156344B                         ;SB*;014.5321553412698 +16.8112774717916;F0IV                   ;  699.203 
1863;LAWD 74                            ;WD*;029.3567586547290 -09.9445274569210;DBQA5                  ;   10.507 
1864;L 923-22                           ;PM*;029.3581594751679 -09.9370985905400;M5V                    ;   10.507 
1865;LP 695-372                         ;PM*;041.6063298274480 -26.9795744099964;M6.5                   ;   16.676 
1866;Ross 193                           ;Er*;043.6536505935923 -29.9871724700793;M3Vnne                 ;   16.1749
1867;Ross 193B                          ;WD*;043.6546129066445 -29.9831488575579;DC10                   ;   16.1916
1868;TVLM 868-110639                    ;LM*;356.7436344991797 +45.1890261157246;M9V                    ;   17.9176
1869;LP 624-54                          ;PM*;009.6721547904678 +32.6689134719900;M5.0V                  ;   14.5034
1870;SIPS J1607-0442                    ;LM*;006.6854691954195 +32.9764081865861;M8e                    ;   15.2701
1871;G 17-38                            ;PM*;013.5452763273872 +23.9990228984416;M3.5                   ;   18.1495
1872;G 19-7                             ;Er*;014.8997357804141 +22.9563324452065;dM4                    ;    8.7020
1873;HD 154363                          ;PM*;015.3675201183543 +20.8921382414265;K4/5V                  ;   10.4639
1874;HD 154363B                         ;PM*;015.3664070629622 +20.8409006339451;M1.5V                  ;   10.4647
1875;2MASS J17054834-0516462            ;BD*;015.2780032342854 +20.6216243487803;L1                     ;   18.825 
1876;LP 687-17                          ;PM*;016.6146259211001 +18.3178945802663;M4.0V                  ;   19.574 
1877;1RXS J172615.6-031131              ;PM*;019.9240521165498 +17.2978480128727;M4.5                   ;   18.591 
1878;HD 165222                          ;PM*;024.8765926941551 +08.8737348294304;M0V                    ;    7.7388
1879;HD 165944                          ;Ro*;024.0350000956892 +07.4418585663478;K2III                  ;  195.442 
1880;* eta Ser                          ;PM*;026.8953823495 +05.3620946136      ;K0III-IV               ;   19.0689
1881;HD 173818                          ;PM*;029.2386102516310 -00.7740761511206;K5V                    ;   14.2585
1882;2MASS J20575409-0252302            ;BD*;045.7873060943632 -29.2640939342531;L1                     ;   15.454 
1883;HD 135204                          ;** ;358.9947121898363 +45.4526881031511;G9V                    ;   17.251 
1884;HD 136029                          ;SB*;000.6831280116615 +44.9695805567179;G8/K0V                 ;   78.237 
1885;LSR J1610-0040                     ;LM*;011.1434624101643 +34.7115335301812;sdM6.5                 ;   29.8874
1886;* 12 Oph                           ;BY*;013.7250560975761 +28.4120001169253;K1V                    ;    9.8939
1887;HD 152391                          ;PM*;018.3759974491461 +26.0775604532269;G8.5Vk:                ;   16.8122
1888;G 19-15                            ;** ;019.25747621 +21.07996515          ;M3V                    ;   10.18  
1889;MCC 791                            ;PM*;020.1851558139174 +19.7089895245323;K7V                    ;   22.207 
1890;HD 157347                          ;PM*;020.2158644551394 +18.4333831261522;G3V                    ;   19.656 
1891;HD 158614A                         ;PM*;022.3998739704890 +17.4382515766508;~                      ;   16.4709
1892;HD 158614B                         ;PM*;022.4001760888405 +17.4386333809869;~                      ;   17.0937
1893;LSR J1809-0219                     ;PM*;026.0508864377143 +08.1888312693531;M4.5V                  ;   16.3278
1894;HD 168442                          ;V* ;027.5808319048294 +06.1304416348984;K7Vk                   ;   19.085 
1895;HD 170493                          ;PM*;028.8474923232494 +03.9628103167970;K4V                    ;   18.812 
1896;LAWD 79                            ;WD*;039.5568430227358 -14.9207112835996;DA6.4                  ;   11.5653
1897;HD 192263                          ;BY*;041.8749495260004 -18.6978507040520;K1/2V                  ;   19.630 
1898;HD 133234                          ;*  ;358.8259917651080 +48.8974127129953;K0III                  ;  152.814 
1899;HD 135599                          ;BY*;001.8216279716166 +46.4713651356949;K0V                    ;   15.819 
1900;Wolf 587                           ;PM*;009.1918945687604 +39.8131813853154;M3.0V                  ;   16.914 
1901;LSPM J1602+0131                    ;PM*;012.0692616794408 +37.5638684034121;~                      ;   16.6748
1902;2MASS J16241436+0029158            ;BD*;014.58365820 +32.47837419          ;T6V                    ;   11.0   
1903;HD 149806                          ;PM*;016.3421282297991 +29.6169721054971;K0V                    ;   20.324 
1904;HD 149806B                         ;PM*;016.3442381410403 +29.6174311033311;~                      ;   18.1619
1905;LP 625-34                          ;Er*;017.2252711363222 +29.2184454047778;M5V                    ;   11.275 
1906;HD 157881                          ;PM*;024.7576364469955 +19.9755378566000;K7V                    ;    7.7133
1907;* 70 Oph A                         ;SB*;029.8934138988001 +11.3671561937098;K0V                    ;    5.1133
1908;* 70 Oph B                         ;PM*;029.8927417488281 +11.3658139984329;K4V                    ;    5.1057
1909;G 21-7                             ;PM*;030.2699302658024 +08.5102890119544;M3V                    ;   15.8963
1910;G 21-13                            ;PM*;031.3128527987984 +06.8543898775615;M2.5V                  ;   17.361 
1911;G 23-19                            ;PM*;042.5752455370247 -13.8548630217536;M2.5V                  ;   15.5893
1912;HD 138988                          ;*  ;009.2385368242982 +44.3583861809329;K2(III)                ; 1616.815 
1913;* psi Ser                          ;PM*;009.6984825974129 +41.9675624382220;G2.5V                  ;   14.793 
1914;EGGR 494                           ;WD*;023.3084736955133 +24.2519286073488;DZ7                    ;   17.8452
1915;G 139-21                           ;PM*;026.1640350986908 +23.6107452581176;M4.5V                  ;   14.6416
1916;BD+05 3409                         ;PM*;028.5747764375721 +20.5423456949706;M1.0V                  ;   10.117 
1917;HD 160346                          ;SB*;027.7694155729 +17.6585017621      ;K3-V                   ;   10.073 
1918;NAME Barnard's star                ;BY*;031.0087027177046 +14.0626510150033;M4V                    ;    1.8282
1919;G 140-51                           ;PM*;033.3251142005838 +09.9824787386420;M5V                    ;   14.6525
1920;G 141-46                           ;PM*;035.6919103089833 +00.8565331560089;M2.5V                  ;   19.9059
1921;VB 10                              ;Er*;040.4351289796146 -03.3004858478274;M8V                    ;    5.9187
